InteractionID,CustomerID,CustomerName,CustomerEmail,CustomerAge,Country,City,Region,DateOpened,DateClosed,IssueType,Priority,Status,AssignedAgent,ResolutionTimeHours,CustomerSatisfaction,Channel,OrderID,OrderAmount,OrderStatus
589327,8031,Robin Hicks,greed@yahoo.com,41,Denmark,East Michael,Nevada,2024-09-07,2025-04-29,Technical,High,Escalated,Catherine Schultz,30.94,Neutral,Chatbot,66321,380.39,Cancelled
562614,9149,Samantha Murray,gonzalezbrian@hotmail.com,42,Korea,Alexandramouth,West Virginia,2025-06-30,2024-08-25,Technical,Low,Open,Shannon Sexton,26.88,Very Satisfied,Web,88052,252.58,Cancelled
853788,6649,Donald Owens,zmurray@kaufman-hunter.info,70,United Kingdom,Fernandezmouth,Michigan,2025-06-09,2024-11-15,Billing,Low,Pending,Nicole Washington,6.07,Very Dissatisfied,In-Person,82073,780.83,Pending
130812,4027,Ronald Sanchez,johnsongeorge@gmail.com,43,Venezuela,Vargashaven,Michigan,2024-10-11,2025-03-30,Shipping,High,Escalated,Tara Schneider,25.85,Dissatisfied,In-Person,87834,142.88,Cancelled
949065,9634,Chad Bailey,luis58@meyer.com,20,Estonia,Port Jacobhaven,Idaho,2024-09-01,2025-02-10,Shipping,Low,Escalated,Dr. Gwendolyn Johnson MD,29.18,Dissatisfied,Chatbot,94881,312.66,Pending
724074,2926,Luke Rogers,karenward@livingston.biz,25,Niue,Port Kimberlymouth,Virginia,2024-09-23,2025-04-21,Billing,Medium,Escalated,Darlene Cox,5.25,Very Dissatisfied,In-Person,99404,657.21,Returned
501868,1703,John Romero,pmclaughlin@yahoo.com,55,Kenya,New Robertfurt,New Jersey,2024-09-24,2025-04-18,Billing,Low,Escalated,Wanda Weber,30.76,Satisfied,Chatbot,93724,816.46,Cancelled
872541,3052,Jane Payne,zgarza@wilson-smith.com,27,Ecuador,Josephland,Florida,2025-05-05,2024-09-09,Account,High,Open,Teresa Swanson,63.58,Dissatisfied,Web,55224,142.24,Pending
289188,7192,Mrs. Michele Reynolds,cynthia28@gmail.com,28,Bouvet Island (Bouvetoya),Port Ronnieborough,New Jersey,2025-06-29,2025-04-10,Technical,High,Escalated,Matthew Murray,44.6,Neutral,Phone,93767,892.04,Returned
511939,3373,Jennifer Solis,morgantyrone@johnson.com,37,Philippines,Andrewborough,Delaware,2025-03-17,2024-09-21,Account,Low,Pending,Miguel Murphy,1.42,Very Dissatisfied,Phone,86617,619.86,Pending
634953,7898,Michelle Mcgee MD,pkent@gmail.com,72,Saint Vincent and the Grenadines,North Chad,Oregon,2024-10-17,2024-08-09,Returns,High,Pending,Brandon Horton,49.58,Very Satisfied,Phone,73814,481.13,Cancelled
156174,4655,Melissa Moore,julie42@hotmail.com,30,Korea,Joelport,Hawaii,2025-06-25,2024-12-18,Billing,Low,Escalated,Lori Salas,7.9,Neutral,Web,81611,291.13,Returned
605894,5395,Samantha Hardin,jacobhubbard@gmail.com,49,Syrian Arab Republic,Ericfort,South Dakota,2025-05-11,2025-02-05,Account,Low,Open,Allison Pierce,19.66,Very Satisfied,Email,53685,142.42,Cancelled
387257,9851,Christopher Harris,joshua97@hahn.net,22,Macedonia,Lake Kurtmouth,Tennessee,2025-03-12,2025-06-19,Returns,Medium,Open,Bruce Johnson,20.99,Dissatisfied,In-Person,58393,642.08,Pending
524583,3030,Jonathan Petty,leeamanda@rush.org,18,Macao,Lake Kellymouth,Texas,2025-03-05,2024-11-08,Technical,Critical,Pending,Dylan Cook,42.63,Neutral,Web,89821,911.92,Pending
366046,2410,Joseph Anderson,dale73@martin.com,49,Andorra,Karenport,Michigan,2024-11-08,2024-11-02,Technical,High,Escalated,Gregory Gomez,10.59,Neutral,In-Person,84674,457.36,Delivered
844971,9428,Heather Mitchell,jared21@gmail.com,56,Kiribati,Lake Nicholas,Minnesota,2025-03-17,2025-04-05,Account,Critical,Pending,Charles Kelley,11.69,Very Dissatisfied,Chatbot,57620,202.12,Cancelled
866768,3904,Melissa Andrews,brittanyhernandez@jenkins.biz,44,Svalbard & Jan Mayen Islands,Port Mollyton,Pennsylvania,2025-02-19,2025-05-24,Billing,High,Pending,Taylor Weeks,6.04,Dissatisfied,Email,64735,860.39,Pending
532165,4256,Brandy Fletcher,fisherkenneth@reid.com,28,Kenya,Wilsonview,Wisconsin,2024-08-12,2025-01-17,Billing,Medium,Closed,Kimberly Clayton,14.87,Neutral,Phone,83788,987.38,Pending
839657,2184,Lisa Nguyen,hillgary@hotmail.com,32,Korea,Wernertown,North Carolina,2024-09-29,2024-09-18,Billing,Critical,Closed,Kelly Phillips,1.08,Very Dissatisfied,Email,51037,700.44,Returned
779402,9800,Brandon Ellis,robert10@gmail.com,67,American Samoa,Gordonside,New Mexico,2024-10-28,2025-07-01,Billing,Low,Escalated,Amanda Boyer,42.98,Very Dissatisfied,Phone,99348,653.7,Delivered
595451,6139,Justin Vasquez,scottherman@gmail.com,58,Mozambique,Lake Kathychester,Connecticut,2025-02-19,2025-01-24,Shipping,Critical,Open,Gregory Douglas,5.14,Very Satisfied,Web,89382,338.78,Cancelled
477599,3118,Kimberly Davies,williamstonya@hotmail.com,32,Niger,East Monicaland,Mississippi,2025-02-12,2025-03-12,Shipping,Medium,Escalated,Terri Hughes,77.35,Dissatisfied,Email,88672,815.33,Delivered
674177,9234,Matthew Garner,lindsey61@wilson.com,23,Reunion,Allenfort,Texas,2024-10-20,2025-03-20,Shipping,Medium,Closed,Kyle Gutierrez,56.77,Dissatisfied,Web,72413,144.41,Returned
446792,4887,Carrie Scott,tamaraashley@gonzalez.com,67,India,Ashleybury,Ohio,2025-05-02,2025-03-18,Account,High,Open,Denise Hodge,1.36,Satisfied,Email,77428,334.6,Returned
847906,4895,Lori Morris,donald34@martin.com,34,Burkina Faso,New Rachaelberg,Alabama,2024-08-20,2024-08-21,Returns,Critical,Escalated,Steven Dunn,0.34,Dissatisfied,Web,82541,293.26,Cancelled
881831,8460,Jessica Green,jessica15@yahoo.com,45,Aruba,Robertton,Alaska,2024-07-29,2025-01-06,Returns,Critical,Open,Cody Campbell,14.27,Neutral,Web,54763,132.82,Delivered
790471,7653,Daniel Reese,davidaustin@george.org,23,Mauritius,East Josephstad,Tennessee,2025-03-05,2025-07-10,Account,High,Pending,Jared Dickson,5.58,Neutral,Phone,68165,575.0,Delivered
185368,8470,Miranda Ray,humphreyheather@yahoo.com,50,Lesotho,Jessicahaven,New Mexico,2025-02-20,2025-02-27,Shipping,Low,Pending,Tracy Rios,4.4,Dissatisfied,Web,97538,848.22,Returned
898604,2747,Travis Wiggins,thomassherman@johnson.biz,27,Sao Tome and Principe,North Deborahberg,North Dakota,2025-01-15,2025-01-24,Returns,High,Escalated,Joshua Collins,32.7,Satisfied,Email,91785,101.19,Cancelled
959496,6138,Molly Miller,rodneybrown@yahoo.com,26,Mayotte,South Lisaview,Oklahoma,2025-04-29,2025-06-08,Account,Medium,Pending,Elizabeth Wise,35.88,Very Satisfied,Chatbot,82046,740.89,Returned
993463,4802,John Guzman,john12@gmail.com,68,French Guiana,Lake Johntown,New Hampshire,2025-04-26,2025-04-04,Billing,Low,Escalated,Joseph Joseph,23.86,Very Satisfied,In-Person,63319,339.46,Pending
861045,1782,Stephen Vasquez,tnelson@wilson.net,32,United Arab Emirates,New Brittanyport,Alabama,2025-04-10,2024-08-12,Technical,High,Closed,Cindy Wright,7.12,Dissatisfied,In-Person,87659,184.14,Returned
335928,6642,Stacey Scott,wesleyharrison@yahoo.com,72,Saint Helena,Kevinstad,Hawaii,2024-10-12,2024-08-05,Returns,Medium,Pending,Jonathan Allen DVM,3.11,Very Dissatisfied,Web,80331,430.75,Delivered
658738,2752,Kevin Martinez,williamsstephen@anderson.org,30,Gambia,South Ronaldmouth,Missouri,2024-09-28,2025-06-23,Technical,Medium,Pending,Sarah Nelson,6.96,Dissatisfied,Email,59247,796.14,Cancelled
751426,7449,Andrew Casey,anthony46@holloway-hayes.com,45,Italy,Lake Mariostad,West Virginia,2025-03-26,2024-08-26,Account,High,Closed,David Mckee,12.71,Very Satisfied,Chatbot,92724,981.21,Delivered
297001,1298,Janice Mcdonald,peterschristian@hotmail.com,59,Norway,South Charleneland,Michigan,2025-04-04,2025-01-24,Shipping,Low,Open,Jeffrey Wells,7.82,Neutral,In-Person,82716,644.11,Cancelled
522286,2918,Elizabeth Morgan,dickersonlisa@anderson-christensen.com,47,Mayotte,Brittanyshire,North Carolina,2024-08-09,2024-12-30,Technical,Critical,Open,Jamie Rodriguez,7.52,Satisfied,Web,64718,457.47,Cancelled
955942,5244,Dean Hale,kray@moreno-terrell.biz,65,South Georgia and the South Sandwich Islands,West Destinyberg,New Jersey,2025-05-18,2024-12-24,Account,Medium,Closed,Thomas Garcia,15.9,Very Satisfied,In-Person,81140,531.34,Delivered
799370,6786,Ashley Garcia,joelam@murphy-rice.com,27,Sri Lanka,Dyerhaven,North Dakota,2024-11-03,2024-10-26,Technical,High,Closed,Eric Townsend,10.11,Very Dissatisfied,Chatbot,56880,207.81,Delivered
501138,4941,Karen Garrison,smithdonna@bowman.net,58,Luxembourg,Adamstown,Kansas,2025-02-23,2025-07-05,Account,Low,Open,Sylvia Walker,2.21,Very Satisfied,Email,89030,145.32,Delivered
765668,6534,Lauren Scott,dschultz@gmail.com,68,Luxembourg,Pinedachester,Hawaii,2025-03-23,2024-08-06,Shipping,High,Pending,Roy Love,41.37,Neutral,Chatbot,65242,243.96,Cancelled
112169,7931,Julie Goodman,zmiller@smith.com,70,Bermuda,North Loritown,Kentucky,2025-01-08,2024-08-02,Returns,Medium,Open,Lori Clark,25.6,Very Satisfied,Phone,99924,839.97,Returned
428135,4713,William Fry,burgessleah@sanchez.org,30,Vanuatu,New Angelahaven,Georgia,2024-08-23,2025-07-14,Technical,Medium,Escalated,Hector Vazquez,15.19,Neutral,In-Person,81099,681.83,Cancelled
587114,1712,Mrs. Cheyenne West,david22@schwartz.com,51,Switzerland,Nathanfort,Maine,2024-09-16,2024-08-07,Account,Medium,Open,Steven Owen,9.78,Neutral,Chatbot,71003,323.46,Returned
649006,3290,Marissa Smith,smithamber@cole.com,35,Gambia,North Andrew,New Mexico,2024-10-07,2025-05-11,Account,Low,Closed,Andrew Lee,5.15,Satisfied,Chatbot,79202,588.85,Delivered
846142,3741,Tyrone Ferguson,jenniferfleming@jones.com,20,Nicaragua,North Stephenland,Michigan,2024-11-20,2024-11-06,Billing,Low,Closed,Ashley Nguyen,20.71,Very Satisfied,Chatbot,59414,609.42,Returned
588958,3142,Kenneth Frank,valdezbrandon@hotmail.com,64,Germany,Port Ronaldstad,Utah,2025-04-20,2025-02-16,Technical,High,Open,Shelia Smith,5.68,Satisfied,Email,81860,82.58,Returned
781663,3810,Ashley Page,jesse64@hotmail.com,52,Congo,Lake Rebecca,Missouri,2024-08-03,2024-09-07,Shipping,Medium,Closed,Nathan Jones,19.54,Dissatisfied,Chatbot,95492,980.94,Delivered
285984,7420,Mark Weaver,chad86@gmail.com,40,South Africa,Lawsonmouth,Montana,2025-03-09,2025-03-06,Shipping,Medium,Closed,Dr. Victoria Martinez MD,42.63,Very Dissatisfied,Web,89778,138.05,Returned
955711,3474,Christopher Barnes,stewartzachary@gmail.com,48,United Kingdom,Whitehaven,Nebraska,2024-11-20,2024-12-25,Shipping,Low,Closed,Anthony Mcclure,110.18,Very Satisfied,Phone,60991,126.79,Cancelled
199016,2709,Victoria Hill,ychase@yahoo.com,73,Qatar,East Virginiaside,Georgia,2025-01-06,2024-07-18,Returns,Critical,Escalated,John Beck,50.1,Neutral,In-Person,58268,59.61,Pending
117969,5922,Michael Gibson,jtaylor@kennedy-patterson.com,59,Vanuatu,New Danielmouth,Wisconsin,2025-02-11,2025-07-14,Shipping,Low,Open,Sean Holland,2.31,Very Dissatisfied,In-Person,63408,457.51,Pending
522494,7983,Sarah Walton,irobinson@hotmail.com,29,Dominican Republic,North Christina,Oklahoma,2024-10-02,2025-03-18,Shipping,Low,Escalated,Michelle Walters,4.91,Neutral,Phone,79767,315.64,Delivered
327045,8594,Jack Vazquez,karihenderson@gmail.com,42,Netherlands Antilles,Brianhaven,Nebraska,2025-04-29,2024-08-25,Technical,Low,Pending,Laura Collier,58.02,Satisfied,Phone,81222,454.0,Cancelled
864898,1121,Mary Tucker,munozpatricia@yahoo.com,33,Mozambique,Ramirezborough,Wisconsin,2024-09-30,2024-10-01,Returns,Low,Closed,Louis Richardson,35.08,Very Satisfied,Phone,84511,493.34,Pending
696920,2810,Cynthia Cochran,berrybilly@hotmail.com,37,Cote d'Ivoire,Chaveztown,Missouri,2025-01-19,2024-09-11,Technical,Medium,Closed,Mary Wilson,23.43,Dissatisfied,Chatbot,84242,962.37,Returned
735902,7916,Jason Williams,michael30@gmail.com,45,Grenada,Charlesmouth,West Virginia,2025-04-11,2025-04-12,Billing,Low,Closed,John Pitts,0.76,Very Satisfied,Phone,56074,201.16,Pending
504525,1024,Krystal Walters,keithstout@hotmail.com,43,Kazakhstan,South Cynthiaberg,Mississippi,2025-02-19,2024-10-09,Shipping,Critical,Open,Maria Reyes,20.8,Satisfied,In-Person,88500,292.24,Returned
325967,2572,Antonio Ferguson,edwardsstephen@hotmail.com,54,Bulgaria,South Charles,Connecticut,2024-12-04,2024-10-08,Billing,Medium,Pending,Hannah Castillo,7.32,Dissatisfied,Chatbot,66932,387.58,Delivered
205337,1538,Cheryl Velasquez,melissa09@hernandez.net,63,United States Minor Outlying Islands,Lake Dana,Nebraska,2025-02-14,2024-07-20,Returns,Medium,Escalated,Julie Sherman,39.81,Neutral,Chatbot,90979,331.15,Pending
508928,4110,Scott Gentry,jeremywilkins@yahoo.com,26,Dominican Republic,Monicabury,North Dakota,2024-12-14,2024-12-21,Returns,Low,Pending,Barry Murphy MD,17.91,Satisfied,Phone,87662,365.29,Pending
955240,8108,Travis Crosby,kristina49@yahoo.com,54,Ecuador,East Thomas,New Jersey,2024-12-07,2025-03-21,Account,Critical,Escalated,Monica Rogers,2.4,Dissatisfied,In-Person,95270,399.52,Pending
684815,1029,Jeffrey Ochoa,agray@huff.com,50,Germany,Jonathanview,New Jersey,2025-03-20,2024-11-19,Account,Critical,Escalated,Alejandro Spencer,9.55,Very Satisfied,Chatbot,68092,877.83,Pending
904258,4157,Robert Smith,murphykeith@smith.org,50,Argentina,Buchananmouth,Oklahoma,2024-08-23,2025-02-18,Shipping,High,Pending,Lee Rivera,19.33,Satisfied,In-Person,68850,209.57,Cancelled
940530,7228,Amber Chavez,christopherrichards@yahoo.com,45,Rwanda,Walkerberg,Arkansas,2024-09-25,2024-08-01,Account,Medium,Closed,Jeffery Wong,11.97,Dissatisfied,Phone,72286,454.33,Returned
309230,6139,Kimberly Cox,amymcgee@sanders.com,22,Samoa,Jeromefort,Alaska,2024-11-03,2025-07-15,Shipping,High,Escalated,Albert Campbell,20.92,Very Satisfied,Phone,94033,167.35,Delivered
387739,3533,Brandon Mitchell,karenstephens@yahoo.com,30,Burkina Faso,West Leahberg,Massachusetts,2025-06-28,2024-10-17,Returns,Medium,Escalated,Patricia Blevins,24.28,Neutral,Web,84307,664.31,Pending
880398,3857,David Wilson,dmendez@kramer-walters.com,41,Kiribati,North Scott,South Dakota,2025-05-21,2024-08-20,Returns,Medium,Escalated,Destiny Mcguire,97.95,Very Satisfied,In-Person,74693,749.49,Returned
714704,5397,Jason Garcia,wendy39@gmail.com,23,Azerbaijan,Brianville,Virginia,2025-01-27,2025-05-03,Technical,Low,Closed,Rebecca Welch,3.6,Very Dissatisfied,Phone,82641,227.85,Pending
708407,5362,Elaine Frank,jbowen@bryan.info,43,Wallis and Futuna,Lake Connieland,Washington,2025-01-30,2024-09-23,Returns,Medium,Escalated,Pamela Finley,2.9,Dissatisfied,Web,52569,62.12,Returned
300796,5209,Michelle Moss,kimmark@miller.com,68,Greece,Anthonybury,New Mexico,2025-06-14,2025-03-16,Account,Critical,Closed,Cynthia Robinson,1.11,Satisfied,In-Person,60081,285.34,Returned
613596,4814,Michael Johnson,tonyamelton@hotmail.com,48,Brazil,Markview,Kansas,2025-01-08,2025-01-24,Account,Medium,Pending,Victoria Poole,15.54,Neutral,Email,72323,666.13,Pending
943253,9478,Michelle Bradshaw,john52@yahoo.com,44,Bulgaria,East Nicholehaven,Missouri,2025-02-12,2025-02-01,Technical,High,Open,Catherine Barnes,28.76,Very Satisfied,Phone,77640,510.11,Delivered
741650,6069,Christopher Dennis,kathleen86@woods-camacho.com,59,Vietnam,Hayeshaven,Nebraska,2025-07-01,2025-05-28,Billing,High,Pending,Todd Walker,5.39,Very Satisfied,Chatbot,81314,409.4,Delivered
244570,6062,Shawn Rivera,ayalamichelle@gmail.com,40,Comoros,Fisherstad,Virginia,2024-08-14,2024-07-21,Technical,Medium,Pending,Anthony Shaw,38.36,Very Dissatisfied,Web,80996,942.13,Delivered
108896,7821,Angela Roberts,marshalllinda@hotmail.com,50,Tokelau,East Mariatown,South Carolina,2024-12-01,2025-01-28,Shipping,Low,Escalated,Lance Miranda,6.66,Satisfied,Web,93229,955.33,Delivered
742067,9166,Angela Luna,troywilliams@hotmail.com,69,Czech Republic,Katietown,Wisconsin,2025-06-14,2024-08-29,Technical,Medium,Closed,Troy Sexton,84.16,Satisfied,Chatbot,89291,377.88,Delivered
811664,8922,Justin Thompson,joseburgess@gmail.com,45,Mongolia,South Amyport,Wyoming,2025-03-07,2024-11-20,Shipping,Medium,Pending,Melissa Johnson,0.19,Very Satisfied,Email,98100,791.37,Pending
555499,7329,Shawn Sharp,karenpatel@yahoo.com,56,Canada,Charlesfurt,Idaho,2025-07-16,2025-02-02,Technical,Medium,Escalated,Michael Jenkins,28.38,Satisfied,Phone,78375,545.23,Returned
605472,5826,Bradley Rodriguez,lyonszachary@yahoo.com,42,South Georgia and the South Sandwich Islands,Courtneyberg,Nevada,2024-09-20,2024-10-18,Account,High,Escalated,Corey Gates,31.84,Very Satisfied,In-Person,63922,483.11,Pending
366014,7447,Douglas Fox,epatterson@odom-pace.biz,68,Micronesia,Esteshaven,Maine,2024-10-17,2025-06-08,Returns,Low,Open,Danielle Hill DDS,40.28,Neutral,Email,82486,376.89,Returned
638382,3837,Tom Miller,felicia16@mcdaniel-peterson.com,44,Austria,Lisachester,Utah,2025-06-16,2024-09-27,Returns,Medium,Closed,Lee Bennett,2.81,Satisfied,Email,79149,559.92,Returned
693593,7888,Mr. Richard Woods DDS,kathleenphillips@fields-johnson.com,46,Somalia,West Kelly,Arizona,2025-06-13,2024-09-06,Technical,Medium,Escalated,Deborah Finley,3.9,Very Dissatisfied,In-Person,85163,650.14,Cancelled
281998,5826,Dustin Vincent,thompsonmark@hansen-holt.com,49,Swaziland,West Lisaborough,Michigan,2024-12-28,2025-01-28,Shipping,High,Closed,Christopher Perry,5.29,Dissatisfied,Chatbot,69252,528.58,Delivered
589776,8549,Joshua Lowery,ncampbell@gmail.com,67,Sierra Leone,East Jared,Illinois,2024-11-27,2025-03-14,Shipping,Low,Closed,James George,61.68,Very Dissatisfied,Email,90612,224.44,Cancelled
847334,9636,Cheryl Davies,hhorton@yahoo.com,50,American Samoa,Martinezmouth,Arkansas,2025-04-21,2025-02-28,Technical,High,Closed,Joseph Mitchell,54.28,Very Satisfied,Web,61040,327.74,Returned
314955,7959,Carl Hess,smithkatrina@yahoo.com,57,Costa Rica,Candiceberg,North Carolina,2024-12-01,2024-09-13,Technical,Medium,Escalated,Zachary Washington,48.19,Satisfied,Web,73120,729.3,Cancelled
897084,6273,Victoria Martinez,denisecline@gmail.com,61,Myanmar,West Robertmouth,Tennessee,2025-01-23,2024-08-14,Shipping,Medium,Escalated,Cory Johnson,181.19,Very Dissatisfied,In-Person,89579,598.98,Delivered
176362,9834,Emily Johnson,pperez@hotmail.com,63,Israel,East Staceyport,Delaware,2024-11-26,2024-11-14,Technical,Critical,Open,Erica Mcgee,27.49,Neutral,Web,80020,531.03,Pending
467250,2179,Reginald Gentry,matthew76@hotmail.com,23,Israel,New Cherylshire,Colorado,2024-09-30,2025-03-17,Account,Low,Escalated,Stephen Mitchell,23.57,Satisfied,Email,69487,131.75,Pending
103184,1129,Mary Simmons,tfriedman@davis-weber.info,25,France,East Brucechester,Wisconsin,2025-06-09,2024-08-03,Returns,Medium,Escalated,Jared Spencer,29.39,Very Dissatisfied,Chatbot,95298,784.85,Pending
609003,5185,James Jones,evan28@mitchell.com,49,Antigua and Barbuda,Micheleside,Tennessee,2025-06-15,2024-11-28,Shipping,Critical,Escalated,Kenneth Martin,3.11,Very Satisfied,Web,66765,125.46,Cancelled
659065,7758,David Gentry,nataliemyers@bailey.info,24,Sierra Leone,South Antonio,Nevada,2024-11-16,2025-06-01,Shipping,Medium,Pending,Daniel Nelson,78.91,Satisfied,Phone,87353,332.09,Delivered
977858,8537,Diana Tapia,donald79@gmail.com,27,Anguilla,Port Stephenside,New Jersey,2024-11-24,2024-09-03,Technical,High,Open,Nicholas Howe,34.49,Very Satisfied,Web,71775,427.41,Cancelled
801589,2471,Matthew Rodriguez,bconley@smith-house.info,37,Honduras,Harrisborough,North Carolina,2024-09-04,2025-06-17,Technical,Medium,Pending,Brittany Tanner,8.82,Very Dissatisfied,Email,78811,83.52,Delivered
790384,9219,Victoria Fitzgerald,monicaerickson@smith-hayes.info,34,Korea,West Jeremy,Delaware,2025-05-09,2025-03-24,Technical,High,Pending,Samantha Vance,0.53,Neutral,In-Person,53542,331.95,Cancelled
168623,9864,Mary Collier,schwartzandrew@yahoo.com,38,Guam,Cookeshire,Alaska,2024-11-05,2024-09-12,Shipping,Medium,Closed,Susan Dominguez,0.12,Neutral,Phone,91924,894.79,Pending
891328,8704,Steven Cummings DDS,amygray@cunningham.biz,27,Norfolk Island,West Sheila,New York,2025-02-28,2024-09-03,Account,High,Open,Christopher Mann,78.58,Dissatisfied,Phone,57877,615.77,Pending
720297,9582,Richard Farley,carteralexis@gmail.com,66,India,North Alexandrabury,New York,2024-10-02,2025-02-21,Account,Medium,Escalated,Richard Martin,1.16,Neutral,Email,86633,63.52,Cancelled
608559,5561,Jeremy Holt,patricia44@yahoo.com,68,Tonga,Ryanbury,Montana,2025-06-13,2025-03-09,Account,Medium,Pending,Julie Barnett,64.2,Dissatisfied,Email,51398,319.25,Cancelled
807581,3582,Rhonda Stewart,kellyrobinson@gmail.com,45,Kenya,New Sandrafort,North Dakota,2024-11-08,2024-12-27,Account,Medium,Escalated,Yvette Wiggins,22.01,Neutral,Chatbot,52686,368.43,Cancelled
451158,4580,Patrick Bonilla,ronaldbrady@hotmail.com,34,Azerbaijan,South Michellestad,Nebraska,2024-08-19,2025-06-24,Returns,Critical,Closed,Donald Walters,35.92,Very Satisfied,Phone,79344,843.92,Delivered
581616,7062,Alan Gates,erichebert@taylor-hernandez.com,61,Haiti,Michelleberg,New Hampshire,2024-09-10,2024-10-15,Returns,Critical,Open,Aaron Gregory,11.44,Very Dissatisfied,Email,74709,291.36,Returned
379912,2738,Bradley Diaz,elizabethwalker@gmail.com,28,American Samoa,East Teresa,Minnesota,2025-05-05,2024-11-05,Account,Critical,Closed,Philip White,17.73,Satisfied,Chatbot,94193,287.68,Cancelled
627329,4636,Thomas Johnson,gmorris@yahoo.com,49,Bermuda,Jonesborough,Kansas,2024-11-19,2024-08-21,Account,Low,Open,Lisa Jennings,56.93,Very Satisfied,In-Person,63888,598.48,Returned
582681,4457,Jonathan Long,vazquezjason@walsh.biz,30,Samoa,Shermanmouth,Arkansas,2024-11-24,2025-01-29,Technical,High,Pending,Kayla Lane,24.79,Dissatisfied,Web,56635,80.36,Returned
128865,8100,Sharon Smith,ewilson@yahoo.com,64,Gambia,North Michelleshire,New Jersey,2025-06-26,2024-08-17,Account,Medium,Closed,Lisa Martinez,2.09,Dissatisfied,In-Person,65912,885.51,Returned
183685,3064,Andrea Wood,ericalee@mercado.com,27,Liechtenstein,North Amy,Delaware,2024-10-26,2025-01-31,Shipping,High,Open,Michael Lynch,6.88,Dissatisfied,Phone,58072,689.52,Returned
743284,9365,Christopher Miller,angela57@carpenter.org,38,Kyrgyz Republic,Phillipsberg,North Dakota,2024-08-27,2024-12-03,Account,Medium,Open,Teresa Harrison,1.18,Dissatisfied,Chatbot,52828,658.72,Delivered
890584,4130,Erica Cooper,ymolina@mays-nelson.com,57,Gambia,South David,Utah,2025-04-03,2025-07-10,Account,Medium,Closed,Joshua Reynolds,32.83,Very Satisfied,Chatbot,86943,978.42,Returned
464523,9316,Jeanette Hernandez,andersonkristen@clark.com,70,Tajikistan,Port Karlton,Rhode Island,2025-05-26,2025-05-23,Shipping,Critical,Escalated,Alexis Hernandez,16.92,Satisfied,Chatbot,66368,532.9,Returned
282137,7388,Ian Brown,elizabethbriggs@gmail.com,40,Belize,Lake Kyleland,Texas,2024-10-25,2025-07-10,Shipping,Medium,Escalated,Pamela Walker MD,22.19,Satisfied,Email,96711,281.49,Returned
896523,3663,Holly Frazier,raymondbrown@gmail.com,23,Panama,Paulfurt,Oregon,2024-09-06,2025-05-25,Returns,Critical,Escalated,Rebecca Anderson,2.31,Dissatisfied,Phone,59428,985.42,Delivered
886700,2152,Anthony Gay,julienichols@ramirez.com,27,China,Michellechester,Alaska,2025-02-11,2024-09-18,Shipping,Critical,Escalated,Julie Garza,22.1,Very Dissatisfied,Email,87869,564.37,Cancelled
922477,6045,Lauren Taylor,stephen94@king-clark.com,39,El Salvador,Barnesland,South Carolina,2025-05-18,2024-10-15,Returns,Medium,Escalated,Lindsay Allen,23.66,Dissatisfied,Email,99102,680.81,Delivered
524139,8466,Kim Mckinney,wlynch@gregory-owen.net,46,Pakistan,East Jamesview,Pennsylvania,2025-07-16,2024-10-29,Technical,High,Escalated,Sean West,23.97,Very Dissatisfied,Email,71456,681.55,Pending
367693,3316,Melvin Dodson,xarnold@yahoo.com,71,Nauru,North Brandyfurt,Florida,2025-04-25,2024-08-03,Account,High,Open,Justin Diaz,3.31,Very Satisfied,Email,94323,328.29,Returned
807781,9444,Mary Lee,rachelkerr@hotmail.com,59,New Caledonia,Port Debrabury,Oregon,2025-05-18,2025-01-17,Technical,Low,Open,Jose Kelly,1.58,Very Satisfied,Phone,52843,816.89,Pending
755498,2514,Melanie Sanchez,espinozavincent@bowman-thompson.com,68,Falkland Islands (Malvinas),Pattersontown,Alaska,2025-01-01,2025-02-04,Technical,Medium,Pending,Erica Shelton,1.1,Neutral,Chatbot,81883,169.5,Returned
925672,7121,Dominique Brown,fwright@alvarez.com,72,Tunisia,Sheliaburgh,Nevada,2025-02-04,2025-06-18,Billing,High,Pending,Brittney Smith,1.86,Neutral,Web,66850,236.48,Pending
973922,4047,Terry Miles,rossmelissa@brown.com,65,Cyprus,New Robertstad,Kansas,2024-12-31,2025-05-02,Returns,Low,Open,Jennifer Mendoza,63.27,Satisfied,Email,90442,758.34,Delivered
854517,4605,James Vance,brianballard@sutton.com,64,Rwanda,Stevenstown,Oklahoma,2025-02-14,2024-11-10,Technical,High,Escalated,Kari Livingston,41.19,Satisfied,In-Person,81051,751.2,Delivered
241421,1697,Joann Tucker,codywalker@pierce-spencer.com,60,San Marino,West Derekmouth,Michigan,2024-11-16,2025-01-02,Returns,Medium,Open,Jeffrey Dean,7.11,Very Dissatisfied,Phone,50136,366.39,Delivered
156706,8143,Michael Zamora,amber69@rivera.com,36,Equatorial Guinea,Ryantown,Nebraska,2025-06-20,2024-12-05,Account,Low,Pending,Thomas Mercado,28.17,Very Dissatisfied,Email,64175,636.17,Delivered
270467,1513,Rodney Jimenez,luisramirez@james.info,70,Saint Kitts and Nevis,North Brendabury,California,2024-11-18,2024-11-03,Technical,High,Closed,Teresa Lewis,64.82,Neutral,Chatbot,88282,191.22,Pending
